id,tweet,label
810032958824280064,assume smh swear,0
810032056344330240,ask die,0
810031954242375680,restrict help woman world charity,0
810021680236019712,high function lah mulititasking everything art debate business sell booty aiceh,0
810020748483928064,completely fine people marry jandas poor people wife child agrees,0
810019794720157696,bring nothing unjust fite,0
810019481984434176,someone grandparent appreciate dye hair grey fashion statement,0
810015081282928640,compensate short temper thinning patience ruthless world,0
810005686214008832,kinda worry nintendo warn,0
810003023929884673,peoole underestimate level clumsiness surprise,0
810001678858473472,dia cari email tak jumpa november haritu yahoo kena hack email got delete hope work,0
810001298615455745,asdfghhkljqcijxwkc super important email undo life,0
810001112765870081,swipe far left delete mail thrash meh open thrash swipe leave accidentally clicked delete,0
810000725359009792,dad ask help view email ipad accidentally delete ahsajbxoajdoqd,0
809993342784126977,last night star war rogue movie premiere damn lit,0
809986905613795328,realize understand malay language soothing listen russianesq,0
809984146269343744,bunuh orang awam jihad bunuh diri jihad fuck wrong,0
809982840339238912,bad teih mismembuatgadismaghribibenci,0
809982696348749824,fat finger,0
809977446833324032,exist,0
809975922606473216,date pikachu,0
809975813915295744,yep hahaha good choice,0
809974235015675904,friend specify need choose pikajews,0
809970521110507520,welp screw,0
809967446601830400,expand albino army liddis dunwan nonalbino child kid siapa nak anak dia albino nope,0
809966706256789504,,0
809966539474497536,ana doctor study albinism debunk chance though,0
809965717172781061,lightsabers life least online,0
809965604417388544,closely reaaally reallly closely spec,0
809965541041410049,nice floating clothes,0
809965158801936385,lightsaber wield photoshopped,0
809963595823869952,yep need lightsaber jubah jedis muslim,0
809963293515268097,dead inside,0
809956952461578240,god,0
809956724811542528,texting feel typoing someone think people ignore…,0
809956309080514561,block,0
809949151131639808,entah albino marry albino highest 5050 chance never guaranteed occurrence,0
809948301030092800,ruin,0
809947741946187776,baby til hit jackpot,0
809947688653320192,tak semestinya lah ive ask doctor want expand albino army guarantee,0
809947324248002560,yep major sunburn,0
809946719056080896,uuu thankyou,0
809946677398278144,standard 300400 aim 1200 sebab change light colour want,0
809946284681375744,ahshahshqhs sound funnier head,0
809946203177644032,warn heartbreaking depress sad story thread,0
809944263358169089,buy lightsaber need protect virginity dark side,0
809943825669988352,,0
809943740030676992,live hutan bye bye,0
809943471226163200,child cooler lightsabers think mate,0
809942929489825792,lightsabers,0
809942560118489088,hmmm takda playground sini,0
809942517370101761,hem,0
809942484147019776,wayy effort protect virginity mate,0
809941643398823936,want buy lightsabers practice swing goddamn,0
809940177598574592,mom audition worst later judge worthless amount nothing later,0
809938445602689024,problem,0
809936796679213056,info,0
809935037940441088,art teacher shout never use ruler draw straight line show quest…,0
809931945161330688,johor,0
809929768837578752,cry eternity,0
809925992340856832,pontian besar specifically,0
809924239344091136,guess ill,0
809818673963626496,whoop god sorry friend dad turn dad pass away,0
809817853247401984,survive without lontong asam pedas,0
809817719348477952,full though,0
819457272485183489,believe,0
819456967236325382,feel paytforyourdreams,0
819456495238742016,underestimate paytforyourdreams,0
819445733086625792,fight paytforyourdreams,0
819445585623318528,sana totoo paytforyourdreams,0
819445518296350724,official tagline paytforyourdreams,0
819445518266957825,lang team paytforyourdreams,0
819445500285960192,spread paytforyourdreams,0
819445321180782593,gooooo love yooooooooooooong paytforyourdreams,0
819443375497682944,always support paytforyourdreams,0
819443282149306368,quote requote mga paytforyourdreams,0
819442905777668096,rule tayo paytforyourdreams,0
819442749237821441,bhe alam excite happy super paytforyourdreams,0
819441878525415424,opo bhe paytforyourdreams,0
819441784816336896,paytforyourdreams,0
819441655157850112,active active bah paytforyourdreams,0
819440388880605184,official tagline paytforyourdreams,0
819439940044025858,three afternoon party tag paytforyourdreams,0
819439093981515776,believeng paytforyourdreams,0
819438930005266433,gudmorning middle east paytforyourdreams,0
819438873700954112,middle east chapter paytforyourdreams,0
819438772639121409,yongsters abroad ten start tayo tweeter party paytforyourdreams,0
819438313622949893,official tagline paytforyourdreams,0
819192969777577984,yongsters ourfourthluckysun,0
819190716630966274,ourfourthluckysun,0
819183781450043392,think positive mananalo ourfourthluckysun,0
819183402154950656,little kidness love ourfourthluckysun,0
819181866167259137,wish ability sleep ourfourthluckysun,0
819181713159032832,jeolous small ourfourthluckysun,0
819181495768285184,perfect ourfourthluckysun,0
819181438570471424,mistake ourfourthluckysun,0
819181154012188672,probleminstead challenge ourfourthluckysun,0
819180985006878721,nice ourfourthluckysun,0
819180977570324480,poh ourfourthluckysun,0
819176864786722816,ung world ourfourthluckysun,0
819176628702081024,ourfourthluckysun,0
819158848774643712,love compose single soul inhabit body christian againstallodds,0
819158823814496257,send ourfourthluckysun,0
819158235559165952,miss ourfourthluckysun,0
819153899076669440,,0
819153732692832256,wrong spelling wrong ourfourthluckysun,0
819151740809388033,serioushahah ourfourthluckysun,0
819150579213668352,always foot ground ourfourthluckysun,0
819150409562488833,smile best revenge ourfourthluckysun,0
819149119054815232,change tagline yongsters ourfourthluckysun,0
819148260321488896,simple message ypu mean lot ourfourthluckysun,0
819147536493608960,somethings mean ourfourthluckysun,0
819147420407910403,hate love ourfourthluckysun,0
819146912913821698,different person hurt ourfourthluckysun,0
819145750873567232,fake smile tear ourfourthluckysun,0
819145687103377408,song thousand memory ourfourthluckysun,0
819145350376259585,love ourfourthluckysun,0
819145254859218944,love ourfourthluckysun,0
819144846338359296,baby girl ourfourthluckysun,0
819138866607165440,last teen stand fivereasonstofollow,0
819138843538386945,till death ourfourthluckysun,0
819138791596232706,fight ourfourthluckysun,0
819138465669513217,official tagline ourfourthluckysun,0
819132886225915905,tagline ourfourthluckysun,0
819132886217588736,change tagline yongsters ourfourthluckysun,0
819118830769344513,hahaha someday peace fivereasonstofollow,0
819118826440847360,ung number dapat fivereasonstofollow,0
819114014206754816,full mistake inperfections therefore fivereasonstofollow,0
819112808134615040,yakapsule fivereasonstofollow,0
819112643000725504,dam maling tag fivereasonstofollow,0
819107137926393857,feel fivereasonstofollow,0
819102531129319424,fivereasonstofollow,0
819102513060265985,later become never fivereasonstofollow,0
819102499080699905,fivereasonstofollow,0
819102472023187456,bchan ang mga team abroad fivereasonstofollow,0
819100084390465536,journey arnel pineda fivereasonstofollow,0
819099510332948480,believe magic david pomeranz fivereasonstofollow,0
819099384499597312,heaven rick price fivereasonstofollow,0
819099294217207808,never think dan hill fivereasonstofollow,0
819098522146500610,reason fivereasonstofollow,0
819095625325277184,life roller coaster itsy choice cream injoy ride fivereasonstofallow,0
819095624708657152,life tire upset fivereasonstofollow,0
819095483176124417,pain meim alive fivereasonstofallow,0
819089629437722624,quote requote fivereasonstofollow,0
819089429465853952,never attach isnt fivereasonstofollow,0
819089320829218816,life tire upset fivereasonstofollow,0
819089058936791040,learn gothats key happiness fivereasonstofollow,0
819088942687514624,people hide feeling care fivereasonstofollow,0
819088825167253504,nice someone life smile fivereasonstofollow,0
819088542580297731,wake smile facethank fivereasonstofollow,0
819088441485000704,kindness best person world fivereasonstofollow,0
819085402904600576,everybody chapter read loud fivereasonstofollow,0
819085138290245634,save relationship fivereasonstofollow,0
819084066926563329,person change life fivereasonstofollow,0
819083991336816640,smile start friendship fivereasonstofollow,0
819083763414134784,quit fivereasonstofollow,0
819083689401446401,pray believe fivereasonstofollow,0
819083397993734145,listen fivereasonstofollow,0
819083304892825600,someone hug tight fivereasonstofollow,0
819083209380130817,miss voice fivereasonstofollow,0
819077165782368256,sir wer fivereasonstofollow,0
819076711404945408,middle east fivereasonstofollow,0
818831053649485824,unsaif feeling worst tuesyong tilltheend,0
818830930383171584,weather people change tuesyong tilltheend,0
818830741366800384,pain best teacher tuesyong tilltheend,0
818830589356834816,hug pillow tuesyong tilltheend,0
818830311534501889,fifteen tuesyong tilltheend,0
818827845451517952,god higher tuesyong tilltheend,0
818827768305684480,sorround good people tuesyong tilltheend,0
818827549761540097,forgive forget tuesyong tilltheend,0
818826105088081920,love tuesyong tilltheend,0
818826096196067328,love tuesyong tilltheend,0
818787905883766784,head ache tuesyong tilltheend,0
818786942519300096,everything lose lost tuesyong tilltheend,0
818786795383128064,caught lover tuesyong tilltheend,0
818786522505891841,delete tuesyong tilltheend,0
818786456181342208,life short tuesyong tilltheend,0
818785572630261762,dba sir hate theore love tuesyong tilltheend,0
818785037080477696,sorry slut love stand leg open easy tuesyong tilltheend,0
818777095589548033,full unsaid tuesyong tilltheend,0
818776562707243009,party retweet spread mga beh tuesyong tilltheend,0
818775312985100288,promise sweet lie tuesyong tilltheend,0
818775310762201089,light life tuesyong tilltheend,0
818773886170963968,spread love evryone tuesyong tilltheend,0
818773838951546889,emote tuesyong tilltheend,0
818773836669865985,hellowwww yongsters tuesyong tilltheend,0
818773834060939264,human drunk idea love love heal brokenness tuesyo…,0
818768024878678016,article beloved yongskie tuesyong tilltheend,0
818767730610475008,reason number four adorable selfies ootds tuesyong tilltheend,0
818762319773712384,fool argue tuesyong tilltheend,0
818762290363305986,love tuesyong tilltheend,0
818762269345673216,spread official tagline tuesyong tilltheend,0
818762186763943936,smile contagious tuesyong tilltheend,0
818762038663139328,properly letter guy update iwas spam tuesyong tilltheend,0
818762033269075968,tuesyong tilltheend,0
818762012339605504,never tuesyong tilltheend,0
818761479168159744,friend someone love youelbert hubbard tuesyong tilltheend,0
818761465087856640,choose best tuesyong tilltheend,0
818761398914347010,kireeee tuesyong tilltheend,0
818761333034381313,spread love hihi tuesyong tilltheend,0
818761311987363840,spread tuesyong tilltheend,0
818761219951706112,party party party tuesyong tilltheend,0
818761196207804416,problem chance best duke ellington tuesyong tilltheend,0
818761184690192384,important learn laugh life seriously geri halliwell tuesyong tilltheend,0
818758340272476160,load tuesyong tilltheend,0
818758054112034816,note sir,0
818757721176608768,ibig painful tuesyong tilltheend,0
818757437159309314,someone remind sir,0
818756625523679232,hehhe tuesyong tilltheend,0
818756420690644992,good vivoree tuesyong tilltheend,0
818753113930797056,kya tie gah tuesyong tilltheend,0
818751399555137538,feel tuesyong tilltheend,0
818750011878113280,fight tuesyong tilltheend,0
818749537212919808,deserve fourth lucky sun tuesyong tilltheend,0
818749304072536064,official tagline tuesyong tilltheend,0
818440131627646976,anyare benny gopaytwin,0
818440098018631681,love gopaytwin,0
818440062513926145,mga beh lotslove gopaytwin,0
818440047871586304,gopaytwin,0
818439664348659712,love anakhahah gopaytwin,0
818434382025396225,remind paradise gopaytwin,0
818434134985109504,memory sad gopaytwin,0
818434018198908929,matter hard care gopaytwin,0
818433941199814660,dear height cooperate age gopaytwin,0
818432259720101888,gopaytwin,0
818432120532115456,love gah gopaytwin,0
818431480988893185,,0
818431453981736963,gopaytwin,0
818430773577580544,,0
818427113107849216,need hug gopaytwin,0
818426987010199553,ligo ligo din gopaytwin,0
818425625451098113,laugh hide pain gopaytwin,0
818425479313162240,treat ill treat better gopaytwin,0
818425207497097216,person count gopaytwin,0
818422605019549696,ill lifeline tonight gopaytwin,0
818422189686947841,smile smile gopaytwin,0
818421708046614529,someone laugh gopaytwin,0
818421621140717568,mean beit gopaytwin,0
818421468866498561,positive always gopaytwin,0
818421089101553665,anisayusalan everything gopaytwin,0
818421051201908738,yongsterszs fight win gopaytwin,0
818421043425583108,misslizzygirl hellow gopaytwin,0
818419437539827714,stupid question deserve sarcastics answer gopaytwin,0
818419104088555520,word useless without action gopaytwin,0
818418812739534848,another chance chance bring step closer dream gopaytwin,0
818412944010657792,nasa tao lng yanits culture gopaytwin,0
818412798803902464,lab gopaytwin,0
818411921577799680,speakmake tongue properly connect brain gopaytwin,0
818411564554457089,society weird gopaytwin,0
818411496682164224,admit mistake someone exaggerate story gopaytwin,0
818411151507779585,someone trust treasure gopaytwin,0
818410892090085376,retweet gopaytwin,0
818410867985412096,walking rain gopaytwin,0
818410852483272704,retweet requote gopaytwin,0
818408467052580864,hmpp sorry admin gopaytwin,0
818408143260680192,quote requote mga gopaytwin,0
818407989296164864,yung boyfren supportive gopaytwin,0
818407851416662016,miss guyz gopaytwin,0
818407627319296000,hahah tos talon gopaytwin,0
818407464836222976,double tagging,0
818406760813826048,dapat positive always gopaytwin,0
818406583004700672,love love bhe emmmuahhhh gopaytwin,0
818406060868386816,kya love gopaytwin,0
818405752616448000,nmn bhe gopaytwin,0
818405607648751616,double tag bhe gopaytwin,0
818405239242027008,gopaytwin,0
818404507579281408,never judge someoneeveryone story gopaytwin,0
818402144697090049,someone always goodbye gopaytwin,0
818401283623292928,miss love gopaytwin,0
818399112819343364,official tagline gopaytwin,0
818043337567600642,,0
818043278272643077,spread love good vibe,0
818043264792219648,love,0
818043246236602368,,0
818043245200601089,true,0
818043184357998592,fool lose tomorrow,0
818042845047177217,bos miss muahhh,0
818042389671673856,miss din pre,0
818030144212398080,trust internal capability,0
818008291829837824,love gah,0
818007924345860096,blame others disappoint blame expect paytforluc…,0
818007681386639360,note,0
818003160275054592,guy,0
818003150946914305,baby,0
818002330289401856,nemen,0
818000830108467200,ameeeeennnnnnnn,0
817998081350307845,fresh pah,0
817998030167220224,guy higher,0
817998005534097408,mahal,0
817995960068481025,love palagi,0
817995711618760706,happend,0
817994785298546693,guyz,0
817994558525112321,wher,0
817994516154187777,heto,0
817991190624817152,present,0
817991074346102784,poh,0
817990112592203776,hekhek,0
817988599736135681,yan ang supporter,0
817988325260791808,attendance yongsters abroad,0
817988252468711424,,0
817988177940119552,cry hard enough,0
817988118834016256,mature enough,0
817988010146955269,astig ahh,0
817987417563168768,,0
817987162260074496,frens hard,0
817984847595638784,respect trust,0
817984662047981600,god,0
817983912953647104,later,0
817983315395407872,attractive,0
817983252510216192,sorry good enough,0
817983139175866368,want,0
817982917758636032,beware fake friend,0
817982841090936832,sometimes break rule,0
817982295684632577,fall inlove bestfriend great idea,0
817981837578473472,,0
817981658024595457,miss memory person,0
817981576072011777,guy fake feel,0
817980382532554752,,0
817980381655863296,deserve araw,0
817974337718325248,nonong kiss inside pbb house,0
817974325269696516,,0
817974324913172480,,0
817974323478728704,,0
817974323231211520,,0
817974322753105922,,0
817974314670714880,happiness overload top list,0
817974312959438848,need plan,0
817974312426762240,payt paytpayt win,0
817974311894089728,,0
817974311436828672,teen,0
817974311055163392,,0
817974310681935873,,0
817974310308638720,,0
817974304499499008,wooohhhhhh,0
817974304210059264,admin,0
817951259466600451,goodmorningguys,0
817950668057178112,god,0
817949358314364928,,0
817948110869712897,start smile,0
817945320546041856,,0
817945146994130944,official tagline,0
817945144569827328,,0
817945064659947520,official tagline,0
817945064655716352,start guyz,0
817944617605799936,coldmorning middle east,0
817711624597409792,everybody gising yongkissreturnonpbb,0
817710692841193472,dance hastag yongkissreturnonpbb,0
817708008188813312,bby guapo yongkissreturnonpbb,0
817707532659675136,approve bhe yongkissreturnonpbb,0
817707404120981504,yongkissreturnonpbb,0
817707378405675008,mayward yongkiss yongkissreturnonpbb,0
817707158976528386,seven lucky teen yongkissreturnonpbb,0
817706878931243008,pen yongkissreturnonpbb,0
817706736677253120,rubi yongkissreturnonpbb,0
817703107014627328,describe word yongkissreturnonpbb,0
817703019353608193,bad dream experience yongkissreturnonpbb,0
817702348470493184,favorite shampoo tide mam yongkissreturnonpbb,0
817701930004807681,promise yongkissreturnonpbb,0
817701769929256961,english pleasss yongkissreturnonpbb,0
817701763654545408,demand sir yongkissreturnonpbb,0
817701679239938048,game yongkissreturnonpbb,0
817701388494970880,someone yongkissreturnonpbb,0
817701254159826948,last movie saw theater yongkissreturnonpbb,0
817700989608349696,five yongkissreturnonpbb,0
817700897719455744,favorite food yongkissreturnonpbb,0
817700827003572225,last song listen yongkissreturnonpbb,0
817700740261150720,upset yongkissreturnonpbb,0
817700660875509760,number kid want yongkissreturnonpbb,0
817700583251542016,mad easily yongkissreturnonpbb,0
817700498455273473,favorite shampoo yongkissreturnonpbb,0
817700274290692096,hobby yongkissreturnonpbb,0
817699978646798336,three word start letter yongkissreturnonpbb,0
817699843271430144,answer question use tag yongkissreturnonpbb,0
817699477536538626,english word start letter yongkissreturnonpbb,0
817699385756815361,swim yongkissreturnonpbb,0
817698342285221890,good sir yongkissreturnonpbb,0
817694295117496320,work work work work home yongkissreturnonpbb,0
817681630898884608,happy memory hard forget yongkissreturnonpbb,0
817680825076580352,sorry enough ment broken heart yongkissreturnonpbb,0
817680578711605253,care expect bhe hurt yongkissreturnonpbb,0
817680153039998977,god power unlimited yongkissreturnonpbb,0
817679997683060736,pray problem yongkissreturnonpbb,0
817678341591465985,sir yongkissreturnonpbb,0
817677012370341888,super proud yongkissreturnonpbb,0
817675354043203585,fate yongkissreturnonpbb,0
817675338658566144,proud team yongkissreturnonpbb,0
817672469473619968,account mga bhebz yongkissreturnonpbb,0
817669134012076032,yongsters love yongkissreturnonpbb,0
817668450713763840,miss yongkissreturnonpbb,0
817664531040272388,yongsters help natin sila yongkissreturnonpbb,0
817342609693802496,best😊😊😊,0
817338232107102209,double tag besh huhu delete,0
817336689265963009,always welcome anak,0
817335997373489152,spend gopayt dreamteamyong,0
817335391879593984,love gah gopayt dreamteamyong,0
817335383683895296,heart gah gopayt dreamteamyong,0
817335075780128768,credit friend send photo gopayt dreamteamyong,0
817333313178390528,strong positive gopayt dreamteamyong,0
817332442126229505,higher guy gopayt dreamteamyong,0
817332373717221376,copy paste bruh,0
817332287289389056,remind gopayt dreamteamyong,0
817330952292696064,lucky charm always gopayt dreamteamyong,0
817330947335065600,judge kind gopayt dreamteamyong,0
817330875939569666,sometyms girl okay sign hurt gopayt dreamteamyong,0
817330784742866944,glad help gopayt dreamteamyong,0
817329828395417600,gopayt dreamteamyong,0
817327817318866945,teenager life gopayt dreamteamyong,0
817325423013011456,zodiac sign gopayt dreamteamyong,0
817325032795996160,current relationship status gopayt dreamteamyong,0
817324914780884992,happy gopayt dreamteamyong,0
817324571497996288,smoke gopayt dreamteamyong,0
817321584025276416,tag gopayt dreamteamyong,0
817321258471800833,good evening gopayt dreamteamyong,0
817321249005273088,excite tomorrow ganap admin macky gopayt dreamteamyong,0
817321130591715329,use sentence gopayt dreamteamyong,0
817320697374666752,hundred forty character poh gopayt dreamteamyong,0
817320355362729984,gopayt dreamteamyong,0
817320231030898688,yea gopayt dreamteamyong,0
817319831737430016,yongsters gopayt dreamteamyong,0
817319591378644992,purple yellow green gray gopayt dreamteamyong,0
817319518749999104,good bess gopayt dreamteamyong,0
817318752236793856,maraming gopayt dreamteamyong,0
817304331045208064,guy push gopayt dreamteamyong,0
817304322253975552,gopayt dreamteamyong,0
817304315077525504,gopayt dreamteamyong,0
817304307099979776,gopayt dreamteamyong,0
817303431937400832,shall return gopayt dreamteamyong,0
817302382744834052,love gopayt dreamteamyong,0
817301784830050304,love din poh gopayt dreamteamyong,0
817300346951311360,yellow blue gopayt dreamteamyong,0
817298999761924097,favorite color gopayt dreamteamyong,0
817298614313750528,bhe probz gopayt dreamteamyong,0
817297027168079872,beh gopayt dreamteamyong,0
817294656543330304,favorite brand gopayt dreamteamyong,0
817293864969113600,answer question use taglinegame gopayt dreamteamyong,0
817293407110438912,realize gopayt dreamteamyong,0
817292731265536000,retweet gopayt dreamteamyong,0
817292341065220097,instruction guyz para happy tayo gopayt dreamteamyong,0
817288038313328641,proud team yongsters abroad gopayt dreamteamyong,0
817286183009087489,account gopayt dreamteamyong,0
817286037122727937,gudmorning middle east gopayt dreamteamyong,0
817241410164453377,,0
817010478497013760,yan,0
817008619665424384,force anyone love,0
817008424110133248,people change,0
817006871601102848,everybody,0
817006783042646016,happiness choice,0
817006702100889601,break,0
817006427915042816,keepon,0
817006138604605440,twelve point four twelve spot,0
817002874576064512,,0
817002868746100736,welcome poh,0
817001378535079936,judge book cover,0
817000497227984897,miss mwuah,0
816995972328865792,miss,0
816993531151740928,always fight,0
816993471047335936,,0
816993182365941760,naka 10k tauwaaah ambilis currently 12th spot nah,0
816992715397275648,life hand slap sometimes,0
816992541853810689,hehe,0
816992528146821120,,0
816992113208463360,secret always secret,0
816992016999546880,apir,0
816992005666521088,apir,0
816991797595504640,best trust,0
816991313618931713,happy,0
816990855764570113,pain people change,0
816990503929528320,bestfriends forever,0
816988328092467201,feeling change,0
816986721220968448,head admin abroad,0
816986159117123584,,0
816980965075525632,poh,0
816980742043484160,,0
816980734787330048,helloo yongkissers,0
816980597801418753,asian european,0
816980264719183872,physic chemistry,0
816980191322980354,love chemistry,0
816980107092967424,good evening team yongsters solid guy build strong foundation fam,0
816978403584774145,thirteenth spot,0
816978379626909696,congrats guy yeka,0
816978368512016388,welcome hihi,0
816978362417770496,welcome hihi,0
816974592640241664,continue lng,0
816974424884842496,grabe sya help yongsters din besh,0
816972788871430144,resibo,0
816972629928275969,hugot thishaha,0
816971612553617409,goodbye,0
816971438146068480,continue fresh guyz,0
816970816554434560,push,0
816970744706039808,love bhe,0
816968644118843392,continue lng guy trend nah,0
816968303289729024,patingin,0
816967326314668032,madam,0
816967143262658560,poh,0
816966903143034880,poh,0
816966826416541696,brain need focus,0
816966683235614720,hahaha,0
816966226568159232,zombie break,0
816965984863055873,opo,0
816965984854667264,gnon,0
816962809825202176,good nmn,0
816961794669473792,,0
816961674292973570,,0
816961534761046019,kya tie,0
816959021525716992,leave never ask,0
816958865778638848,enjoy people happy,0
816957963944554496,,0
816957247314153472,rivermaya eraserheads,0
816957241689567232,parokya edgar,0
816957113377419264,nah grabe bai,0
816956434864861184,mata,0
816956305034375169,comedy action,0
816955629357113344,local international,0
816952812491902976,,0
816951152562634752,success darr begin,0
816951018890100736,love country,0
816949044434046976,best among,0
816948554203877376,marvoree yongvoree,0
816948546385674240,yongvoree,0
816948455834783744,kissfood bookward,0
816948020252123140,aizan rita,0
816947815549124608,naman,0
816947090907627520,pag fastalk,0
816946957532930048,hope high pra hindi masaktan charot,0
816946895562084352,congrats grabe bay ang gwapo superman tanner,0
816946714577960960,maymay kiss,0
816946644444999681,fight til,0
816946453616754689,marco christian,0
816945763364311040,lng blue bird pakunswelo,0
816943147372707840,love mysterious,0
816941466744393728,fall inlove dreamer,0
816940282960904192,pls nman height twentyseventeen hehe,0
816938378746884101,,0
816938335839064064,paytpaytpayt dream,0
816938314578165760,congrats big winner sameng game prize,0
816938273352380416,congrats big winner sameng game prize,0
816938241135964163,simple rule retweet quote requote repeat forget tagline,0
816938227470893057,,0
816937948293763072,love bwal imoji hehe,0
816932286482550785,judge book coverbkit judge,0
816931886492712960,welcome push,0
816931636973600768,salamat beskeep,0
816931559391592448,sometimes touch humawak kahehehe,0
816931458568900608,present hehehe,0
816926288304869376,sometimes touch,0
816925356884193281,pla,0
816925356875771904,opo,0
816920847352995841,yongsters tagline,0
816904599252664320,location backtomanila,0
816898496313880576,pic backtomanila,0
816894706026168320,bcoz backtomanila,0
816893971607781376,backtomanila,0
816893956244074496,face sound familiar kid backtomanila,0
816892048091598848,love,0
816892046267006976,backtomanila,0
816785572681359360,accept imperfection backtomanila,0
816785333450932224,happiness best revenge backtomanila,0
816785015447158784,neve break girl heart backtomanila,0
816784927635161089,thankful people never leave backtomanila,0
816784324301377536,god unexpected blessing backtomanila,0
816784074522165250,nobody deserve option backtomanila,0
816783808582270976,love smile backtomanila,0
816783677023809536,unplanned moment best backtomanila,0
816783595792723968,wish delete problem backtomanila,0
816783158679052289,saw video clip occasion backtomanila,0
816782893204799490,love backtomanila,0
816782656138596356,wiser include dream team backtomanila,0
816782644960706560,yah backtomanila,0
816782489977024512,love set fres backtomanila,0
816782149676306432,beauty within backtomanila,0
816782141312946176,feel backtomanila,0
816782121947852800,backtomanila,0
816781069466869760,believe nothing world backtomanila,0
816779929383792640,never smile worth backtomanila,0
816779918478548992,good team yongskie backtomanila,0
816779846219132929,add backtomanila,0
816779845283840000,love away backtomanila,0
816779215953625094,together backtomanila,0
816779011200286720,gah,0
816778905558335488,ameen inshaallah backtomanila,0
816777487065776128,ill smile backtomanila,0
816777283801382917,love lead backtomanila,0
816776901956169728,pray better backtomanila,0
819457358145273856,feel half thriller start young couple buy haunt house unawares,0
819453115372072961,must rhetorical cause havent change,0
819452922740117505,need good yarn outa work shoulda hit master,0
819452850593902593,love nicole sickies,0
819452763910197248,add tag chick work love,0
819452601418661888,bitch reckons chest infection doctor order bed rest hahahaha,0
819452494266777600,delete post leave work leave,0
819448507157266432,fuck work put top world manager start monday man,0
819446713135968256,better duo,0
819441189678002177,fuck spell place,0
819440734705070081,kaylas story shittest dive ive life,0
819436933520629761,work mate joke,0
819433291702861825,mean value add,0
819433115974189056,manakau fuck smoke though foot traffic,0
819433001842946048,best ive work think commit place region,0
819432446127009792,wish government life party vote,0
819432007071502338,jesus fuck christ 2250 rothman blue ill smoking next,0
819431233889280000,sale mate want credit card,0
819344869189484544,ive start pump coffee every lunch hour hahahaha fuck,0
819342682904346625,racist white people woke white people,0
819342510581370880,flexing,0
819338485974769664,meal prep goal,0
819336943318110208,currently sixth region nice,0
819336832114688000,branch nice,0
819105276968062976,never,0
819104930619236352,work hiatus sore shit great,0
819100760843522048,hahahah fuck hayden selling sticker,0
819098421722132482,become zlatan good recommend,0
819078879218278402,footage choice,0
819075394175266816,zlatan doco netflix,0
819055969275551744,funny obama last,0
819055222718763008,dam sick,0
819055158801772545,think asb cheapest broker minimum per trade smart share pay percentage investment minimum,0
819054928672878592,smart money always index fund random walk wall street good book read,0
819054730403946496,low cost due fact index fund minimum 500 buy minimum regular contribution,0
819054612686598144,yea smart share shit want individual stock pick though suitable,0
819054515617820673,rule thumb typically need,0
819054455131815937,asset allocation depend goal ive never personally read touch topic,0
819038755189235712,,0
819037168836354048,pic whiteness justice,0
819036907346608128,fuck zero calorie,0
819036854968193024,drink sprite zero place alcohol,0
819033256855150592,fuck zero taper neck white fuck need sunburnt work tomorrow,0
819020667458727938,hmmm ill home,0
819020261835976706,think theyve repair spot somewhere add authenticity,0
819020178839080960,fit otherwise probably recycle boutique,0
819019676965445632,hahahha fuck mate jean havent fit month,0
819018860443488256,massey man offence,0
819016899065282560,massey aye,0
819010653226561537,coast whole lot except last paper,0
818957443673649152,god,0
818928789887467520,ive listen marilyn manson greatest hit four home work yesterday,0
818922857644244993,white tumblr user able understand explain problem white ppl dread hair,0
818904304727695360,fuck doe mean rob,0
818728486814683137,love walk hustle,0
818726905398456321,white board plane australia,0
818715216242360321,steve job,0
818707510961913856,want refresh feed push home button,0
818707428497727488,app need refresh every switch,0
818707291876667392,learn play guitar,0
818676953569857537,marilyn manson man,0
818596809291415553,theyve bros line talent chick ring solid tip,0
818525434786631680,fuck hope people ive email branch tomorrow fuck everyone leavin,0
818401238446313472,hughesy bet put grand,0
818401143084630016,might wack twenty whens final,0
818396403470712833,wheres smart money playa,0
818342721970540544,fire email cunt bos hope straight nark bos,0
818342562628976641,hahahhaha email big cunt within asb job probably late apply,0
818038329501315072,fuck ive finish californication,0
818005156172181504,fuck ive drink shit easy,0
818004928455065601,drink,0
817997551722844161,lem straight russia dnc hack sway election misinformed voter hack uncover noth…,0
817997348269719553,snake plane 2006,0
817996218836000768,fuck bull shit,0
817993108189114368,list anymore guess email manager tomorrow work,0
817993030711902208,fuck pull job hour early,0
817987439188815872,fuck think 590 bonus biggest,0
817986396128362496,ive put booze pick smoking habit,0
817980206237433857,young rich learning,0
817945252593995780,fuck pump thugger coupley bean deep,0
817683867565834240,support fuck friend show fucking event buy fucking merch share fucking art th…,0
817676975376474112,monday tuesday yesss,0
817642062505852929,trump understand pay fucken wall clear tax payer pay,0
817641602436841472,tan,0
817630107191754752,2017 hope pākeha pay attention pronounce reo māori word quinoa,0
817588209068621824,2012 rick ross drop rich forever mixtape,0
817099326845435904,holy shit mate tent fucking field,0
816859777363886080,love tolerance,0
816554324402716672,bit view,0
816553723107254273,camp bae,0
816221523090411520,apply feel auckland though,0
816213832305504257,marilyn manson good cunt decent music,0
816213691766960128,fuck never hear someone dick spin yarn,0
816213190719590400,sex constantly need justify singleness love,0
816185041243881473,californication solid tele show,0
816158933307953152,fuck,0
